anger,disgust,fear,joy,sadness,analytical,confident,tentative,openness,conscientiousness,extraversion,agreeableness,neuroticism,class
0.2063,0.136901,0.599665,0.029596,0.062663,0,0,0,0.423242,0.613665,0.783913,0.612007,0.804862,REAL
0.044772,0.052788,0.155487,0.03715,0.127052,0.67368,0.07422,0,0.884733,0.711665,0.73219,0.516017,0.876208,REAL
0.451215,0.489498,0.017688,0.015413,0.193921,0.862286,0,0.446712,0.62799,0.498052,0.5521,0.495078,0.793688,FAKE
0.165664,0.535555,0.165091,0.001367,0.222725,0,0,0,0.509824,0.282654,0.58578,0.607686,0.515086,FAKE
0.185343,0.424635,0.198581,0.003453,0.20303,0,0,0,0.101402,0.413592,0.474656,0.563656,0.307667,FAKE
0.101863,0.150233,0.151488,0.014614,0.394905,0,0,0,0.36794,0.308495,0.613984,0.628928,0.544512,REAL
0.145177,0.43499,0.209091,0.002681,0.383601,0,0,0,0.082331,0.238007,0.694088,0.59514,0.142195,FAKE
0.265776,0.226322,0.145308,0.026411,0.319587,0,0,0,0.486813,0.278862,0.562658,0.601127,0.498908,REAL
0.087626,0.318477,0.624811,0.00017,0.080385,0.332951,0,0.108325,0.681706,0.237127,0.289455,0.591747,0.432568,FAKE
0.066764,0.272105,0.067125,0.027908,0.59328,0.094752,0,0,0.378248,0.298106,0.700401,0.680438,0.43892,REAL
0.082186,0.08846,0.04641,0.215207,0.169581,0.094752,0,0,0.166502,0.221931,0.515875,0.631358,0.191756,REAL
0.056773,0.109408,0.020302,0.082091,0.069406,0.882284,0.849827,0,0.795791,0.245491,0.626989,0.514072,0.583031,FAKE
0.009811,0.028221,0.016562,0.007546,0.514524,0.842108,0,0,0.253582,0.291418,0.598444,0.768743,0.354585,FAKE
0.225319,0.098315,0.060417,0.027334,0.06462,0.653099,0,0,0.530298,0.791812,0.650785,0.735306,0.857299,REAL
0.023374,0.179366,0.020315,0.015159,0.137054,0.842108,0,0,0.400829,0.441968,0.730273,0.749349,0.698775,REAL
0.288751,0.201795,0.122429,0.054351,0.248339,0,0,0,0.128581,0.680875,0.797695,0.945495,0.897972,FAKE
0.220888,0.092871,0.116979,0.135943,0.260075,0,0,0,0.63437,0.84247,0.805638,0.765818,0.835119,REAL
0.075608,0.123035,0.422902,0.003192,0.541156,0.735673,0,0,0.51649,0.269032,0.359803,0.477538,0.331521,REAL
0.094718,0.101734,0.12268,0.014318,0.138955,0,0,0,0.078418,0.373957,0.694944,0.570587,0.802881,FAKE
0.195979,0.215813,0.02693,0.00162,0.089217,0.620279,0,0,0.500928,0.6302,0.767037,0.77001,0.924514,REAL
0.305969,0.098209,0.147876,0.289493,0.176023,0.743682,0.063808,0,0.453048,0.871178,0.72644,0.571768,0.88895,REAL
0.112261,0.162457,0.03021,0.337296,0.207005,0.029341,0,0,0.193443,0.414625,0.360104,0.42488,0.586504,REAL
0.093309,0.071119,0.335006,0.086712,0.587914,0.862286,0,0.023078,0.45703,0.362519,0.815739,0.646587,0.590855,REAL
0.105995,0.042132,0.295006,0.036492,0.33821,0.541591,0,0,0.200634,0.296671,0.3546,0.34806,0.055813,FAKE
0.485554,0.505404,0.031077,0.007424,0.12481,0,0,0,0.631179,0.342668,0.72336,0.633578,0.723359,REAL
0.174355,0.194821,0.154192,0.065436,0.364898,0,0.898327,0,0.485643,0.779268,0.60066,0.587168,0.940667,FAKE
0.402723,0.271457,0.08435,0.14373,0.046967,0.715667,0,0,0.680934,0.753338,0.912404,0.835935,0.898939,REAL
0.066956,0.011309,0.048583,0.07644,0.140084,0.8152,0,0,0.475054,0.311076,0.89936,0.446328,0.71624,REAL
0.764879,0.163667,0.164767,0.003305,0.088324,0,0,0,0.797119,0.307194,0.54326,0.519399,0.434281,FAKE
0.073946,0.147522,0.057631,0.014273,0.2946,0.405753,0.979426,0,0.233982,0.042641,0.306922,0.539375,0.485487,REAL
0.065377,0.269362,0.010261,0.025586,0.620159,0,0.942582,0,0.431806,0.30015,0.654285,0.58325,0.349176,FAKE
0.140137,0.133121,0.105194,0.01712,0.179023,0,0,0,0.341773,0.339429,0.754128,0.648096,0.314441,REAL
0.09899,0.132906,0.074681,0.02215,0.110153,0.532616,0,0,0.699132,0.817344,0.927515,0.730064,0.695165,FAKE
0.192244,0.16006,0.151194,0.031488,0.287906,0,0,0,0.007815,0.478032,0.324368,0.627292,0.774801,REAL
0.228222,0.159739,0.015907,0.086602,0.102376,0.620279,0,0,0.388468,0.618197,0.842947,0.272704,0.957078,FAKE
0.221774,0.39081,0.177646,0.046842,0.211584,0,0,0,0.278045,0.363264,0.705526,0.653313,0.654051,REAL
0.391993,0.078786,0.16461,0.07935,0.446244,0,0,0.360131,0.672008,0.425002,0.753594,0.739644,0.811551,REAL
0.187748,0.314397,0.041502,0.078221,0.514723,0.494421,0,0,0.883814,0.655156,0.810517,0.870479,0.558942,FAKE
0.088279,0.297826,0.044563,0.198357,0.343114,0.445104,0,0.681699,0.807316,0.343256,0.867018,0.917256,0.455055,FAKE
0.088615,0.556662,0.096726,0.021094,0.286365,0,0,0,0.191366,0.305382,0.626125,0.554237,0.555701,FAKE
0.438116,0.018513,0.041456,0.007231,0.224977,0,0,0,0.341598,0.277584,0.589092,0.586658,0.257046,FAKE
0.045795,0.026424,0.029511,0.129901,0.767211,0.459587,0,0.213386,0.834475,0.823167,0.448981,0.718412,0.646834,FAKE
0.128806,0.170605,0.169558,0.008948,0.639146,0,0,0,0.187171,0.415386,0.351547,0.317215,0.359618,FAKE
0.186133,0.507144,0.0298,0.164326,0.056084,0.347997,0.898327,0,0.2883,0.441253,0.77409,0.756494,0.508645,FAKE
0.061504,0.056323,0.011531,0.095434,0.065508,0.078097,0,0,0.643716,0.432497,0.819987,0.830641,0.752929,FAKE
0.268655,0.405037,0.137814,0.00248,0.222122,0.987521,0,0,0.3078,0.39878,0.477614,0.630307,0.487445,REAL
0.130818,0.054256,0.088856,0.115815,0.172293,0,0,0,0.44553,0.277398,0.538951,0.601789,0.277098,FAKE
0.148939,0.074124,0.059746,0.534988,0.197265,0.616426,0,0,0.070293,0.736603,0.607548,0.593763,0.87671,FAKE
0.114192,0.094658,0.362974,0.021765,0.445684,0,0,0.291123,0.34972,0.946052,0.659025,0.459108,0.97069,REAL
0.041931,0.033029,0.030621,0.543809,0.072078,0,0,0.968123,0.215524,0.331122,0.587103,0.684786,0.569602,REAL
0.43535,0.199799,0.087846,0.278631,0.101608,0.080162,0,0,0.27849,0.120041,0.705002,0.56222,0.653889,FAKE
0.084458,0.143867,0.076224,0.018884,0.271999,0,0,0.681699,0.307333,0.19913,0.795676,0.256452,0.675197,REAL
0.294019,0.142362,0.081028,0.324218,0.156016,0.116314,0,0,0.747748,0.316036,0.554336,0.54761,0.236039,REAL
0.141534,0.117523,0.145601,0.021574,0.167504,0.019539,0,0,0.751587,0.840413,0.985032,0.767389,0.933215,FAKE
0.008547,0.171269,0.095272,0.111933,0.503977,0.724236,0,0,0.695825,0.559798,0.726754,0.765222,0.808909,REAL
0.097537,0.20473,0.100528,0.023228,0.195585,0.96597,0,0,0.490374,0.341408,0.678184,0.603679,0.367581,FAKE
0.247652,0.447165,0.104473,0.008969,0.276766,0,0,0,0.459118,0.284481,0.600141,0.610148,0.48222,REAL
0.057477,0.631348,0.040916,0.162451,0.132001,0.646387,0,0.91961,0.892871,0.471054,0.895433,0.603414,0.177513,REAL
0.092914,0.562574,0.013884,0.023009,0.20103,0,0,0.446712,0.170661,0.321828,0.921551,0.721976,0.569913,FAKE
0.5235,0.357049,0.213491,0.003284,0.132831,0.687768,0,0,0.232983,0.357727,0.647552,0.669662,0.434336,FAKE
0.253219,0.361953,0.066721,0.006613,0.100193,0.506763,0,0.984352,0.47085,0.308498,0.601117,0.599643,0.473621,FAKE
0.218571,0.339581,0.111533,0.015816,0.256205,0,0,0,0.712325,0.343896,0.646411,0.601863,0.536888,REAL
0.102459,0.127987,0.012739,0.257839,0.315296,0.920855,0,0,0.279883,0.456552,0.77587,0.828917,0.526867,REAL
0.135424,0.042473,0.11759,0.428798,0.339236,0,0.449032,0,0.780878,0.6139,0.952062,0.925391,0.847405,REAL
0.272157,0.049827,0.160444,0.122238,0.166732,0.116314,0,0,0.190695,0.293108,0.576649,0.617706,0.446828,REAL
0.059649,0.046249,0.326376,0.002852,0.552732,0,0,0,0.82718,0.495229,0.802287,0.736678,0.828534,REAL
0.121974,0.213223,0.187751,0.007295,0.509914,0,0.704642,0,0.533336,0.334006,0.606529,0.535829,0.662818,FAKE
0.169983,0.279224,0.238515,0.009953,0.487032,0,0,0,0.170415,0.68495,0.739136,0.648524,0.841757,REAL
0.034339,0.020273,0.031169,0.225875,0.177516,0,0,0.822231,0.056159,0.22184,0.455258,0.469472,0.099617,FAKE
0.018907,0.051832,0.004766,0.840119,0.07484,0.065036,0,0.786991,0.192232,0.039578,0.661433,0.655776,0.000249,FAKE
0.291082,0.042134,0.745617,0.000361,0.076635,0.417844,0,0.822231,0.307785,0.31479,0.626467,0.63179,0.412423,REAL
0.138645,0.075936,0.200758,0.001002,0.769175,0,0,0,0.223518,0.275684,0.549096,0.600907,0.326903,REAL
0.189278,0.153617,0.061215,0.184606,0.204825,0.417844,0,0,0.25445,0.445087,0.604999,0.652485,0.766912,REAL
0.06888,0.082912,0.078204,0.410494,0.153466,0.078097,0,0,0.261564,0.273909,0.599978,0.607921,0.368265,REAL
0.566158,0.203069,0.074237,0.012219,0.183049,0.653099,0.102382,0,0.117664,0.349198,0.698163,0.6744,0.764306,REAL
0.177604,0.107222,0.158731,0.082914,0.277734,0,0,0,0.173868,0.288655,0.558763,0.605412,0.380088,FAKE
0.049106,0.060382,0.066612,0.006629,0.406919,0,0,0,0.629775,0.417194,0.667004,0.739207,0.729713,REAL
0.174737,0.037873,0.028511,0.095721,0.660824,0,0,0,0.528573,0.162203,0.773657,0.485213,0.478873,FAKE
0.123359,0.474074,0.099681,0.141195,0.231071,0.825947,0.704642,0,0.407222,0.325545,0.592642,0.646045,0.637331,REAL
0.23637,0.105671,0.353663,0.008868,0.215407,0,0,0,0.291776,0.274436,0.54333,0.599485,0.295291,FAKE
0.22315,0.647215,0.133654,0.005429,0.146957,0,0,0.236367,0.539139,0.586069,0.847357,0.58102,0.816687,REAL
0.050503,0.018337,0.101199,0.013156,0.422114,0.470844,0,0,0.302815,0.342013,0.584476,0.492819,0.764686,REAL
0.141772,0.318046,0.162814,0.165163,0.24217,0.762356,0,0,0.699148,0.301196,0.618074,0.617521,0.46358,REAL
0.196034,0.106854,0.074142,0.273047,0.133514,0,0,0,0.110284,0.083182,0.750547,0.490539,0.463518,FAKE
0.28652,0.11685,0.159064,0.08908,0.260045,0,0,0,0.13449,0.254018,0.82144,0.638445,0.309311,REAL
0.476005,0.129374,0.110186,0.031081,0.075275,0.735673,0,0,0.104683,0.555084,0.682627,0.524263,0.501942,REAL
0.0989,0.012592,0.069334,0.169348,0.070869,0.292626,0,0,0.201085,0.55312,0.452277,0.233812,0.755004,REAL
0.095981,0.293312,0.145105,0.027697,0.052255,0,0,0,0.519025,0.269716,0.533193,0.455279,0.438683,FAKE
0.087037,0.154365,0.181254,0.011753,0.632127,0.269244,0,0,0.079938,0.550182,0.172733,0.403056,0.695874,FAKE
0.383546,0.36795,0.022249,0.00735,0.370186,0,0,0,0.186227,0.083582,0.738452,0.529282,0.034365,FAKE
0.098885,0.140496,0.045008,0.153881,0.349875,0,0,0,0.52414,0.250641,0.714524,0.556502,0.443196,FAKE
0.089862,0.099844,0.065167,0.084334,0.212416,0,0,0,0.374168,0.287014,0.590112,0.616806,0.382984,REAL
0.09647,0.103397,0.479773,0.013425,0.221876,0,0,0,0.23608,0.40619,0.653494,0.757464,0.392976,REAL
0.09597,0.593978,0.025345,0.070058,0.128896,0,0,0,0.425892,0.440508,0.80581,0.675477,0.763021,REAL
0.083955,0.423067,0.195937,0.051439,0.225209,0,0,0,0.543945,0.339521,0.827395,0.567224,0.674965,REAL
0.184643,0.238594,0.097305,0.251295,0.230428,0.039518,0,0.323642,0.349308,0.24078,0.40663,0.601395,0.223341,FAKE
0.112346,0.153406,0.287825,0.026246,0.318335,0,0,0,0.784371,0.621489,0.290564,0.536896,0.751839,FAKE
0.075211,0.193347,0.027934,0.298695,0.441005,0.73677,0.509368,0,0.894921,0.646194,0.412475,0.866368,0.429935,FAKE
0.128454,0.18253,0.048666,0.016496,0.417653,0.094752,0,0,0.037586,0.307641,0.666777,0.580155,0.59719,REAL
0.0442,0.036635,0.096511,0.018456,0.217352,0,0,0,0.028804,0.320524,0.470693,0.558686,0.312805,FAKE
0.265111,0.329913,0.312583,0.011074,0.288279,0.890188,0.543112,0,0.743143,0.623097,0.709537,0.4517,0.731954,REAL
0.117192,0.063219,0.108368,0.099005,0.157417,0,0,0,0.611792,0.340608,0.607905,0.625196,0.732177,REAL
0.090588,0.117032,0.124664,0.007297,0.253815,0,0.579436,0,0.448366,0.597963,0.815034,0.842293,0.76765,FAKE
0.112256,0.11794,0.032552,0.265371,0.188645,0.116314,0,0,0.428462,0.295944,0.621231,0.629576,0.668202,REAL
0.146851,0.076293,0.054824,0.131692,0.155607,0,0,0,0.221869,0.301899,0.600434,0.69109,0.671632,REAL
0.168817,0.161638,0.141434,0.044291,0.617372,0.801827,0.751512,0,0.76338,0.341579,0.417259,0.192985,0.686609,FAKE
0.122759,0.273555,0.184015,0.002948,0.356436,0.065036,0,0,0.500205,0.410147,0.638188,0.617993,0.752263,REAL
0.35432,0.316404,0.116949,0.108893,0.268947,0.801827,0.751512,0,0.695582,0.911099,0.825344,0.917472,0.882082,FAKE
0.140048,0.258902,0.248476,0.097756,0.359808,0.506763,0,0,0.408363,0.442059,0.771425,0.653286,0.642141,FAKE
0.604011,0.1579,0.116705,0.073305,0.246206,0.803567,0,0,0.109907,0.360198,0.587672,0.585299,0.595074,FAKE
0.252715,0.156309,0.178689,0.174868,0.142356,0.744572,0,0,0.525205,0.332114,0.724417,0.673489,0.703417,REAL
0.094188,0.077109,0.034272,0.739889,0.029029,0,0,0,0.074447,0.529467,0.168581,0.751603,0.545268,REAL
0.32613,0.409448,0.042161,0.019758,0.254722,0,0,0,0.753171,0.385409,0.785008,0.71798,0.74356,FAKE
0.044701,0.04976,0.011752,0.036826,0.115855,0,0,0,0.223629,0.381593,0.438912,0.555867,0.535418,FAKE
0.234409,0.151697,0.062453,0.01364,0.190283,0,0,0,0.80102,0.112417,0.90962,0.658461,0.660685,REAL
0.265023,0.219991,0.423679,0.017993,0.192662,0,0,0,0.187954,0.290139,0.521766,0.630783,0.270892,FAKE
0.240369,0.263171,0.116056,0.048163,0.391702,0.248254,0,0,0.228363,0.477323,0.698097,0.619819,0.632287,FAKE
0.202835,0.358996,0.032008,0.212214,0.073822,0.292626,0,0,0.705216,0.590544,0.812577,0.69193,0.891426,FAKE
0.320066,0.429309,0.105565,0.002322,0.321696,0,0,0,0.166113,0.602523,0.783423,0.302233,0.977649,REAL
0.229073,0.057967,0.044017,0.010733,0.211896,0,0,0.957828,0.224729,0.585083,0.491328,0.63339,0.776591,REAL
0.349217,0.404016,0.16407,0.050209,0.216142,0.762356,0,0,0.736674,0.363096,0.601101,0.574899,0.657166,FAKE
0.109895,0.309414,0.075549,0.06836,0.256043,0,0,0,0.271072,0.459488,0.847256,0.813017,0.423897,REAL
0.517951,0.420348,0.034029,0.004891,0.088166,0.672469,0.543112,0,0.85638,0.423783,0.931427,0.809403,0.712464,REAL
0.043145,0.022908,0.149412,0.004636,0.420785,0.094752,0,0,0.044407,0.35396,0.494868,0.403082,0.392347,REAL
0.223776,0.278748,0.093781,0.235222,0.217141,0.77494,0.987366,0,0.741152,0.226678,0.085407,0.291355,0.68142,REAL
0.204761,0.167697,0.25327,0.018403,0.102821,0,0,0,0.268285,0.274529,0.545109,0.599822,0.399411,REAL
0.223986,0.124522,0.205812,0.042258,0.252253,0,0,0,0.163911,0.18115,0.767381,0.247142,0.539049,REAL
0.018891,0.047527,0.105556,0.749963,0.084753,0,0,0.867767,0.315978,0.840098,0.793651,0.601782,0.873147,REAL
0.275233,0.656537,0.028592,0.010868,0.12252,0.740384,0,0,0.112068,0.32359,0.695836,0.731618,0.738429,FAKE
0.115703,0.057558,0.169805,0.077852,0.288332,0,0,0,0.586871,0.346033,0.545892,0.600821,0.422094,REAL
0.181264,0.06585,0.442299,0.067829,0.382552,0.078097,0,0,0.262912,0.069226,0.19615,0.067272,0.316499,REAL
0.170593,0.149349,0.058644,0.37019,0.288303,0.620279,0.543112,0,0.978433,0.740215,0.64557,0.79769,0.866891,REAL
0.231195,0.109947,0.104069,0.246675,0.169959,0,0,0,0.102161,0.423397,0.198897,0.279487,0.5664,FAKE
0.545019,0.127796,0.10403,0.203977,0.128785,0.347997,0,0,0.302351,0.195058,0.641467,0.450438,0.271548,FAKE
0.066041,0.641601,0.006807,0.004688,0.126201,0.986576,0.970053,0,0.772578,0.530709,0.662785,0.468298,0.810319,REAL
0.069022,0.084105,0.168384,0.01755,0.144242,0.182902,0,0,0.138054,0.249935,0.567267,0.54911,0.534441,REAL
0.044616,0.133313,0.041277,0.217832,0.171685,0,0,0,0.759008,0.860616,0.753853,0.557886,0.991204,FAKE
0.223994,0.075526,0.029632,0.015517,0.162081,0,0,0.26216,0.538348,0.767253,0.83145,0.859605,0.889551,REAL
0.389772,0.069528,0.21832,0.000431,0.211004,0,0,0,0.403292,0.296464,0.511495,0.599812,0.522804,REAL
0.283179,0.077901,0.300438,0.118093,0.320047,0.138368,0.543112,0,0.281213,0.602189,0.407967,0.266099,0.840919,FAKE
0.111694,0.059072,0.19305,0.264683,0.421833,0,0,0.75152,0.132299,0.741277,0.182616,0.490633,0.790178,FAKE
0.009868,0.011731,0.606764,0.006869,0.014276,0.417844,0,0,0.679831,0.282456,0.561407,0.603895,0.395818,FAKE
0.267462,0.31553,0.058073,0.007481,0.273198,0.144719,0,0,0.223252,0.328032,0.647975,0.659197,0.433273,REAL
0.305791,0.093693,0.329553,0.142976,0.270255,0,0,0,0.247701,0.560148,0.356348,0.479252,0.600969,FAKE
0.495698,0.114493,0.158201,0.011898,0.200106,0,0,0,0.081734,0.054166,0.441583,0.294074,0.72149,REAL
0.164944,0.074722,0.082805,0.0105,0.744048,0,0,0,0.068563,0.467278,0.51208,0.691642,0.668673,REAL
0.223066,0.0336,0.062302,0.282368,0.27103,0.532616,0,0.647986,0.857327,0.85579,0.07347,0.811293,0.719845,FAKE
0.115346,0.401889,0.034465,0.083763,0.070553,0.116314,0,0,0.256199,0.339595,0.64594,0.620136,0.732811,REAL
0.248728,0.045105,0.108582,0.371567,0.202355,0,0,0,0.348863,0.322436,0.73013,0.748522,0.434129,REAL
0.061036,0.064915,0.724751,0.002749,0.338694,0.653099,0,0,0.459327,0.305542,0.482531,0.572912,0.102485,FAKE
0.215099,0.354214,0.037785,0.140598,0.373943,0.731735,0,0,0.424429,0.425825,0.681759,0.733137,0.640715,FAKE
0.128875,0.272411,0.116317,0.011769,0.633154,0,0,0.91961,0.071237,0.199769,0.623425,0.553562,0.216746,REAL
0.080798,0.12573,0.093647,0.026564,0.374964,0,0,0,0.730967,0.315973,0.67771,0.646275,0.569851,FAKE
0.395215,0.16858,0.127663,0.245901,0.193502,0.85365,0,0,0.24543,0.82633,0.8755,0.697839,0.85481,REAL
0.127272,0.195345,0.151123,0.041281,0.525017,0.762356,0,0,0.459346,0.36441,0.665858,0.533533,0.756273,REAL
0.169963,0.078963,0.733019,0.032399,0.116955,0,0,0,0.638014,0.258028,0.574372,0.57283,0.353168,FAKE
0.071986,0.013945,0.058502,0.041849,0.157977,0.882284,0,0,0.502,0.239932,0.55022,0.550551,0.290479,FAKE
0.349396,0.308455,0.056482,0.053126,0.132777,0,0,0,0.288926,0.760102,0.755151,0.596659,0.492309,REAL
0.115677,0.048849,0.094155,0.132534,0.188712,0.907747,0,0,0.723674,0.263875,0.329475,0.411887,0.316369,FAKE
0.064204,0.19838,0.126984,0.114811,0.291385,0,0,0,0.45713,0.319272,0.631232,0.601256,0.244751,REAL
0.33141,0.645997,0.101361,0.008807,0.078067,0.124902,0,0,0.846396,0.543129,0.978861,0.812635,0.945253,FAKE
0.147594,0.150266,0.105269,0.000635,0.580342,0,0,0,0.314275,0.303307,0.581752,0.583335,0.7022,REAL
0.286568,0.136266,0.099356,0.16762,0.194085,0.901894,0.874372,0,0.428499,0.332178,0.632392,0.616123,0.397568,FAKE
0.092977,0.327652,0.03232,0.005909,0.6544,0.538448,0,0.58393,0.723144,0.962225,0.952279,0.985306,0.960346,FAKE
0.042901,0.01231,0.018456,0.060013,0.184952,0.821913,0,0.716301,0.418761,0.390815,0.618622,0.592242,0.848592,REAL
0.154911,0.078345,0.081077,0.398319,0.173741,0,0,0,0.429329,0.143987,0.231465,0.524687,0.071643,REAL
0.094531,0.05614,0.097798,0.115016,0.125434,0,0.091689,0,0.806738,0.336834,0.614646,0.591075,0.790032,FAKE
0.089879,0.031585,0.070388,0.07547,0.291864,0.842108,0,0,0.867247,0.297536,0.500821,0.55235,0.177689,FAKE
0.149625,0.113908,0.107806,0.111893,0.352846,0.560098,0,0,0.44753,0.295058,0.577236,0.606566,0.485068,REAL
0.01474,0.127271,0.062709,0.417552,0.197311,0.882284,0,0,0.827776,0.407251,0.527526,0.572123,0.268273,FAKE
0.206362,0.154152,0.037544,0.041309,0.257733,0.347997,0,0.215338,0.772952,0.381414,0.689029,0.225592,0.734193,REAL
0.080549,0.050295,0.073931,0.401178,0.172066,0,0,0,0.291983,0.21262,0.673721,0.507673,0.215079,REAL
0.050824,0.107565,0.085976,0.591231,0.159739,0,0,0,0.241713,0.565053,0.767313,0.642727,0.810809,REAL
0.149448,0.113286,0.04532,0.00501,0.12818,0.347997,0,0,0.650865,0.370612,0.557707,0.735405,0.584317,REAL
0.070165,0.328615,0.155572,0.05063,0.2093,0.855825,0.449032,0,0.943053,0.629846,0.377739,0.403107,0.529157,FAKE
0.13196,0.065659,0.135566,0.069069,0.37266,0.158609,0,0,0.271683,0.789139,0.808893,0.7467,0.965289,REAL
0.085471,0.365401,0.128148,0.25483,0.080836,0,0,0.822231,0.309977,0.396626,0.765856,0.686335,0.722456,REAL
0.464068,0.036624,0.075186,0.112681,0.308383,0.724236,0,0,0.482765,0.308405,0.877846,0.597703,0.386783,REAL
0.0556,0.041515,0.12561,0.212786,0.075523,0.961871,0.80026,0,0.416738,0.318525,0.591509,0.671106,0.513798,REAL
0.027302,0.036368,0.040449,0.437794,0.06361,0,0,0,0.610574,0.348258,0.614731,0.637587,0.781296,REAL
0.115813,0.021494,0.024147,0.565585,0.196618,0.532616,0,0,0.081894,0.364011,0.537137,0.612874,0.602537,FAKE
0.054918,0.107928,0.045746,0.526076,0.152076,0,0,0,0.180534,0.32857,0.798434,0.718263,0.77178,REAL
0.152795,0.533083,0.100167,0.017316,0.309808,0.212313,0,0,0.26089,0.474779,0.798274,0.716395,0.773189,REAL
0.436187,0.294949,0.033012,0.170969,0.117695,0,0,0,0.420058,0.274121,0.599955,0.553589,0.492929,FAKE
0.172301,0.56411,0.054459,0.041293,0.045443,0,0,0.446712,0.723037,0.400131,0.651283,0.785061,0.176626,REAL
0.182095,0.056101,0.826278,0.000762,0.062265,0.731735,0,0.786991,0.365101,0.403346,0.681435,0.680569,0.54201,REAL
0.481534,0.13944,0.304269,0.02019,0.270279,0.801827,0,0,0.489335,0.90027,0.422496,0.682727,0.801016,FAKE
0.057685,0.221988,0.001115,0.234687,0.425739,0,0,0,0.616561,0.279877,0.575811,0.605722,0.423074,FAKE
0.243663,0.036545,0.07968,0.198311,0.101561,0,0,0,0.270499,0.647761,0.81804,0.625069,0.941435,FAKE
0.110714,0.074859,0.174591,0.212162,0.134434,0,0,0,0.718073,0.46676,0.739578,0.609221,0.868196,REAL
0,0,0,0,0,0.920855,0,0,0.289228,0.274434,0.543325,0.599483,0.290864,FAKE
0.110298,0.08875,0.100687,0.082542,0.273321,0,0,0.5538,0.211943,0.346482,0.548175,0.627748,0.690338,REAL
0.125945,0.436367,0.174919,0.012391,0.334017,0.094752,0,0.647986,0.498756,0.544786,0.911587,0.725517,0.781219,REAL
0.140183,0.315928,0.11935,0.007807,0.332703,0.862286,0,0,0.266771,0.279125,0.567138,0.60571,0.526344,REAL
0.176261,0.044267,0.023456,0.552544,0.101542,0,0,0,0.154004,0.30061,0.683792,0.532925,0.552675,FAKE
0.167166,0.516287,0.058368,0.008152,0.386344,0.703409,0,0,0.434772,0.866474,0.763298,0.817674,0.740434,FAKE
0.105022,0.316042,0.022473,0.102546,0.531394,0.43808,0,0.192897,0.231614,0.719194,0.899462,0.716381,0.853074,FAKE
0.081405,0.045003,0.244758,0.067426,0.138744,0.506763,0,0,0.487216,0.273034,0.808381,0.424564,0.120318,FAKE
0.183501,0.086152,0.177703,0.019095,0.543453,0,0,0,0.195927,0.275283,0.54796,0.589107,0.244041,REAL
0.109495,0.145416,0.099774,0.167733,0.274565,0.207001,0.102382,0,0.712639,0.524534,0.76027,0.554741,0.892896,REAL
0.031394,0.461374,0.09702,0.002567,0.548828,0,0,0.75152,0.316998,0.509002,0.597922,0.711581,0.856571,FAKE
0.102015,0.116523,0.073102,0.005784,0.811366,0.724236,0,0,0.227923,0.35832,0.794647,0.702871,0.721704,REAL
0.441201,0.359727,0.022246,0.011578,0.262365,0.788547,0.579436,0,0.286865,0.346759,0.656655,0.705753,0.63371,REAL
0.193071,0.046313,0.129556,0.248504,0.17099,0,0,0,0.029606,0.306651,0.457485,0.582143,0.48673,REAL
0.136575,0.149972,0.093324,0.324432,0.242039,0.318744,0,0,0.618742,0.54763,0.857824,0.838411,0.910221,REAL
0.118253,0.055426,0.105021,0.097447,0.172415,0,0,0,0.403757,0.270626,0.274884,0.422348,0.425635,REAL
0.26299,0.039684,0.732617,0.000199,0.20333,0,0,0.716301,0.496297,0.321038,0.714372,0.586335,0.459987,REAL
